FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
401,1,36.991,-120.937,CA,LOS BANOS CREEK RESERVOIR,0,1.94,0,FALSE,Null,0.996101164,1,100,3226.506,338.2331878,0.027643573,338.2608314,3226.506
329,1,40.7617,-111.1036,UT,SMITH AND MOREHOUSE RESERVOIR,0,0.783,0,FALSE,Null,0.142450649,1,100,338.3493333,56.99666163,0.023989614,57.02065124,338.3493333
348,1,37.4228,-108.3866,CO,SUMMIT RESERVOIR,0,1.364,0,FALSE,Null,0.626875546,1,100,149.22364,244.0624149,0.561395596,244.6238105,149.22364
140,1,42.20182222,-121.1233889,OR,GERBER RESERVOIR,0,15.427,0,FALSE,Null,0.205395959,1,100,490.84485,1400.963446,0.223051327,1401.186497,490.84485
277,1,43.321,-111.128,ID,PALISADES RESERVOIR,0,0.716,0,FALSE,Null,0.959166305,1,100,1382.84,20.33996358,0.01026591,20.35022949,1382.84
257,1,42.054,-116.169,ID,MOUNTAIN VIEW RESERVOIR,0,1.685,0,FALSE,Null,0.696967176,1,100,158.0673,48.35636533,0.014611904,48.37097723,158.0673
382,1,40.715372,-105.0314696,CO,WELLINGTON RESERVOIR NO 4,0,0.412,0,FALSE,Null,0.992375937,1,100,405.6177091,208.3392413,0.129757519,208.4689988,405.6177091
11,1,42.937,-115.963,ID,C.J. STRIKE RESERVOIR,0,25.427,0,TRUE,Null,0.885516798,1,100,406.0493667,842.410165,0.31245017,842.7226152,406.0493667
93,1,39.207501,-105.272497,CO,CHEESMAN RESERVOIR,0,3.581,0,FALSE,Null,0.965793715,1,100,5276.886067,1250.375971,0.30626315,1250.682234,5276.886067
159,1,47.771,-117.018,ID,HAUSER LAKE,0,2.443,0,FALSE,Null,1.40E-04,1,100,798.73128,76.09623655,0.027038583,76.12327513,798.73128
137,1,35.1795,-98.4766,OK,FORT COBB RESERVOIR,0,15.81,0,TRUE,Null,0.992471662,1,100,848.0936,2525.462859,0.351356585,2525.814216,848.0936
361,1,37.141071,-104.552007,CO,TRINIDAD RESERVOIR,0,5.027,0,FALSE,Null,0.950894316,1,100,155.2376667,421.5315954,0.144243942,421.6758393,155.2376667
216,1,36.0589,-114.7985,AZ-NV,LAKE MEAD,0,639.986,0,TRUE,Null,0.919238816,0,100,27932.282,80205.06175,3.997061187,80209.05881,27932.282
220,1,33.852,-112.259,AZ,LAKE PLEASANT,0,29.992,0,TRUE,Null,0.895,0,100,17945.607,9518.167744,0.302096634,9518.469841,17945.607
172,1,39.3668,-106.4604,CO,HOMESTAKE RESRVOIR,0,1.349,0,FALSE,Null,3.09E-04,1,100,745.8648,152.3037018,0.14353459,152.4472364,745.8648
66,1,43.912,-118.153,OR,BEULAH RESERVOIR,0,7.255,0,FALSE,Null,0.492161356,1,100,297.1175333,326.3577582,0.191983934,326.5497421,297.1175333
78,1,40.4376,-105.0396,CO,BOYD LAKE,0,6.369,0,FALSE,Null,1,1,100,405.6177091,5923.991444,0.981391719,5924.972835,405.6177091
270,1,40.7891,-103.2673,CO,NORTH STERLING RES,0,10.724,0,FALSE,Null,0.993774622,1,100,687.1122,1548.501492,0.437136161,1548.938628,687.1122
150,1,42.2899,-104.7649,WY,GUERNSEY RESERVOIR,0,7.843,0,FALSE,Null,0.997496867,1,100,65.76635,489.0175642,0.562314177,489.5798784,65.76635
356,1,44.285,-106.922,WY,TIE HACK RESERVOIR,0,0.249,0,FALSE,Null,2.86E-04,1,100,84.6356,8.217684444,0.01532696,8.233011404,84.6356
327,1,38.216907,-107.530349,CO,SILVER JACK RESERVOIR,0,1.121,0,FALSE,Null,0.619943546,1,100,117.4147,74.66619568,0.095879005,74.76207468,117.4147
347,1,41.146816,-110.825382,WY,SULPHUR CREEK RESERVOIR,0,0.941,0,FALSE,Null,1,1,100,285.8533,49.89649454,0.026001328,49.92249587,285.8533
340,1,39.47221,-120.13276,CA,STAMPEDE RESERVOIR,0,13.476,0,FALSE,Null,2.92E-04,1,100,101.5772,2707.301158,0.359829326,2707.660987,101.5772
353,1,38.82475,-106.580638,CO,TAYLOR PARK RESERVOIR,0,8.247,0,FALSE,Null,0.487878571,1,100,117.4147,693.5526406,0.621317607,694.1739582,117.4147
294,1,44.112476,-120.781527,OR,PRINEVILLE RESERVOIR,0,9.236,0,FALSE,Null,0.567157386,1,100,311.3381,371.7265659,0.106567687,371.8331336,311.3381
335,1,40.700934,-106.456655,CO,SOUTH DELANEY BUTTE LAKE,0,0.613,0,FALSE,Null,1,1,100,8.49252,52.49762437,0.602202723,53.09982709,8.49252
87,1,33.577,-111.356,AZ,CANYON LAKE,0,3.844,0,TRUE,Null,0.98488578,0,100,17945.607,8047.692256,0.235141489,8047.927397,17945.607
168,1,39.271092,-108.843598,CO,HIGHLINE LAKE,0,0.61,0,FALSE,Null,0.979795897,1,100,2135.6009,28.31888974,0.01727559,28.33616533,2135.6009
5,1,42.118,-111.314,UT,BEAR LAKE,0,283.313,0,TRUE,Null,0.944288912,1,100,60.1644,11083.66313,4.704883375,11088.36801,60.1644
231,1,40.773,-109.767,UT,LONG PARK RESERVOIR,0,0.173,0,FALSE,Null,2.77E-04,1,100,31.0234,9.476153837,0.006954289,9.483108127,31.0234
118,1,40.706409,-106.452489,CO,EAST DELANEY BUTTE LAKE,0,0.265,0,FALSE,Null,1,1,100,8.49252,26.40445184,0.55818095,26.96263279,8.49252
125,1,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,100,257.6173,195.6311766,0.249315472,195.8804921,257.6173
226,1,37.406738,-107.662834,CO,LEMON RESERVOIR,0,2.574,0,FALSE,Null,0.832511802,1,100,257.6173,266.0901977,0.401384667,266.4915823,257.6173
131,1,40.431391,-101.531878,NE,ENDERS RESERVOIR,0,4.834,0,FALSE,Null,0.947076422,1,100,114.6092,169.1567748,0.170321434,169.3270962,114.6092
337,1,47.959,-116.873,ID,SPIRIT LAKE,0,6.268,0,FALSE,Null,1.00E-04,1,100,798.73128,299.9866747,0.123619581,300.1102943,798.73128
19,1,47.951387,-118.975048,WA,FRANKLIN D ROOSEVELT LAKE,0,288.925,0,TRUE,Null,0.577484545,1,100,5050.3706,10102.84738,1.53814387,10104.38552,5050.3706
213,1,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,TRUE,Null,0.932737905,0,100,56119.412,1656.845773,0.10328252,1656.949056,56119.412
321,1,37.1225,-113.3794,UT,SAND HOLLOW RESERVOIR,0,83.41,0,TRUE,Null,0.987420883,1,100,744.453,8916.265532,2.649218488,8918.91475,744.453
214,1,40.789027,-106.4735006,CO,LAKE JOHN,0,2.946,0,FALSE,Null,1.58E-04,1,100,8.49252,190.2613713,0.300556768,190.561928,8.49252
398,1,39.38,-112.013,UT,YUBA RESERVOIR,0,7.159,0,TRUE,Null,1,1,100,382.0367,506.3141012,0.182135969,506.4962371,382.0367
142,1,40.24992,-105.81783,CO,GRAND LAKE,0,7.123,0,FALSE,Null,2.69E-04,1,100,44.62577778,1231.191798,0.880072268,1232.071871,44.62577778
110,1,44.291658,-115.654684,ID,DEADWOOD RESERVOIR (inflow),0,11.982,0,FALSE,Null,2.99E-04,1,100,74.6444,319.426366,0.202306932,319.6286729,74.6444
374,1,37.3953,-107.5614,CO,VALLECITO RESERVOIR,0,10.852,0,FALSE,Null,0.477719635,1,100,257.6173,789.450406,1.107277537,790.5576836,257.6173
368,1,40.1733,-105.0444,CO,UNION RESERVOIR,0,3.033,0,FALSE,Null,1,1,100,9195.2887,1993.794034,0.376599618,1994.170633,9195.2887
367,1,39.077335,-106.305784,CO,TWIN LAKES,0,3.7,0,FALSE,Null,0.208454132,1,100,69.7212,519.7451429,0.867167899,520.6123108,69.7212
91,1,40.597023,-105.850539,CO,CHAMBERS LAKE,0,0.986,0,FALSE,Null,3.07E-04,1,100,405.6177091,114.7971209,0.055086872,114.8522078,405.6177091
198,1,37.4334,-113.0532,UT,KOLOB RESERVOIR,0,0.943,0,FALSE,Null,0.977241014,1,100,744.453,78.8922203,0.035302223,78.92752252,744.453
84,1,41.845,-99.224,NE,CALAMUS RESERVOIR,0,20.362,0,FALSE,Null,0.626280289,1,100,63.4224,417.7471439,0.33037981,418.0775237,63.4224
195,1,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,100,206.1228,639.3160945,0.379711543,639.6958061,206.1228
50,1,42.78,-112.877,ID,AMERICAN FALLS RESERVOIR,0,223.799,0,TRUE,Null,0.98488578,1,100,3102.9192,7743.487424,2.840502782,7746.327927,3102.9192
264,1,47.318,-100.633,ND,NEW JOHNS LAKE,0,2.196,0,FALSE,Null,0.989949494,1,100,2388.5122,30.52473683,0.025276806,30.55001364,2388.5122
184,1,43.88918,-110.65877,WY,JACKSON LAKE,0,108.671,0,TRUE,Null,0.519521414,1,100,323.4832,2707.402359,1.433093813,2708.835453,323.4832
383,1,40.7911,-105.5728,CO,WEST LAKE,0,0.081,0,FALSE,Null,0.337268439,1,100,405.6177091,148.1539945,0.174261678,148.3282562,405.6177091
318,1,37.968803,-107.293879,CO,SAN CRISTOBAL LAKE,0,1.316,0,FALSE,Null,0.640101066,1,100,4.97388,73.58986935,0.178907945,73.7687773,4.97388
7,1,40.297417,-110.222844,UT,BIG SANDWASH RESERVOIR,0,1.502,0,FALSE,Null,0.965349678,1,100,119.88535,74.15055159,0.066089388,74.21664098,119.88535
281,1,37.1986,-107.8095,CO,PASTORIUS RESERVOIR,0,0.191,0,FALSE,Null,0.465510472,1,100,257.6173,20.63082079,0.022365281,20.65318607,257.6173
271,1,43.203399,-108.580271,WY,OCEAN LAKE,0,24.686,0,FALSE,Null,0.985352729,1,100,380.2930667,770.2296423,0.667538545,770.8971808,380.2930667
364,1,37.0519,-106.4559,CO,TRUJILLO MEADOWS RES,0,0.288,0,FALSE,Null,2.91E-04,1,100,76.24926667,16.3270112,0.023580893,16.35059209,76.24926667
369,1,44.504792,-118.185761,OR,UNITY RESERVOIR,0,3.729,0,FALSE,Null,0.262714243,1,100,489.5688,105.9740574,0.042566823,106.0166242,489.5688
267,1,39.174,-111.71,UT,NINE MILE RESERVOIR,0,0.503,0,FALSE,Null,0.9475,1,100,126.8267,73.81829222,0.177465511,73.99575773,126.8267
330,1,37.387469,-105.540368,CO,SMITH RESERVOIR,0,2.727,0,FALSE,Null,0.931892584,1,100,35.57253333,290.0764936,0.302063759,290.3785574,35.57253333
238,1,41.499318,-111.928905,UT,MANTUA RESERVOIR,0,2.083,0,FALSE,Null,0.96764663,1,100,430.7679333,442.4131249,0.127657926,442.5407829,430.7679333
39,1,40.2068,-105.8403,CO,SHADOW MOUNTAIN LAKE,0,5.447,0,FALSE,Null,0.485460271,1,100,44.62577778,936.010462,0.769805452,936.7802674,44.62577778
336,1,38.972058,-105.6239339,CO,SPINNEY MTN RES,0,10.027,0,FALSE,Null,0.996468765,1,100,99.007,2251.777003,1.141244018,2252.918247,99.007
135,1,42.0296,-110.06316,WY,FONTENELLE RESERVOIR,0,28.356,0,TRUE,Null,0.984195611,1,100,856.4558,807.5563048,0.445580943,808.0018857,856.4558
342,1,40.1933,-110.4547,UT,STARVATION RESERVOIR,0,11.098,0,TRUE,Null,0.987420883,1,100,119.88535,582.9043897,0.470168461,583.3745582,119.88535
119,1,44.545113,-109.116336,WY,EAST NEWTON LAKE,0,0.079,0,FALSE,Null,0.972111105,1,100,140.7456,74.73522619,0.262459159,74.99768535,140.7456
31,1,37.2474,-105.044,CO,NORTH LAKE,0,0.245,0,FALSE,Null,0.909762888,1,100,155.2376667,2641.126492,0.31248972,2641.438982,155.2376667
235,1,43.327,-114.399,ID,MAGIC RESERVOIR,0,14.222,0,FALSE,Null,0.946044396,1,100,238.5218,372.8343256,0.248705696,373.0830313,238.5218
173,1,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,100,74.6444,35.67344125,0.077874804,35.75131605,74.6444
256,1,37.398051,-105.38626,CO,MOUNTAIN HOME RESERVOIR,0,8.599,0,FALSE,Null,0.961316805,1,100,35.57253333,1112.774164,0.796397974,1113.570562,35.57253333
391,1,40.032544,-106.209489,CO,WILLIAMS FORK RESERVOIR,0,5.441,0,FALSE,Null,0.47505105,1,100,44.62577778,661.0472483,0.446720333,661.4939687,44.62577778
24,1,44.651,-111.435,ID,HENRYS LAKE,0,24.754,0,FALSE,Null,0.876054479,1,100,177.9411,578.2745235,0.496946492,578.77147,177.9411
230,1,40.334642,-105.134739,CO,LONETREE RESERVOIR,0,1.852,0,FALSE,Null,0.606645696,1,100,405.6177091,1834.48321,0.518069798,1835.00128,405.6177091
191,1,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,FALSE,Null,0.986154146,1,100,759.5846,312.1439524,0.156574259,312.3005266,759.5846
276,1,39.204,-111.669,UT,PALISADES LAKE,0,0.27,0,FALSE,Null,1,1,100,126.8267,51.72604811,0.142841852,51.86888996,126.8267
210,1,48.334,-111.312,MT,LAKE ELWELL,0,50.729,0,FALSE,Null,0.98488578,1,100,69.7936,644.515296,0.264953308,644.7802493,69.7936
285,1,40.1878,-109.6868,UT,PELICAN LAKE,0,4.529,0,FALSE,Null,1,1,100,168.64856,227.3629627,0.214767717,227.5777305,168.64856
247,1,38.495,-111.569,UT,MILL MEADOW RESEVOIR,0,0.65,0,FALSE,Null,0.702505374,1,100,167.3888,84.04904301,0.222044267,84.27108728,167.3888
359,1,39.9967,-107.231,CO,TRAPPERS LAKE,0,1.313,0,FALSE,Null,0.347760694,1,100,525.5033333,116.4983355,0.197842229,116.6961777,525.5033333
301,1,38.7862,-104.8063,CO,QUAIL LAKE,0,0.068,0,FALSE,Null,1,1,100,4404.96985,701.9297592,0.085927405,702.0156866,4404.96985
293,1,48.61,-116.831,ID,PRIEST LAKE,0,94.8,0,TRUE,Null,2.82E-04,1,100,608.3591,1741.008915,0.533541306,1741.542457,608.3591
179,1,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,FALSE,Null,0.946044396,1,100,742.29005,233.2514579,0.094316236,233.3457741,742.29005
275,1,38.205,-111.987,UT,OTTER CREEK RESERVOIR,0,10.78,0,TRUE,Null,1,1,100,21.1227,913.0527766,0.526822634,913.5795992,21.1227
123,1,46.867,-102.827,ND,EDWARD ARTHUR PATTERSON LAKE,0,2.559,0,FALSE,Null,0.986154146,1,100,720.7782,53.77826429,0.038863953,53.81712824,720.7782
381,1,39.4,-99.426,KS,WEBSTER RESERVOIR,0,3.838,0,FALSE,Null,0.948683298,1,100,151.0988,140.3592942,0.183033308,140.5423275,151.0988
181,1,39.034135,-108.003058,CO,ISLAND LAKE,0,0.583,0,FALSE,Null,3.01E-04,1,100,10.6247,186.843092,0.241769836,187.0848618,10.6247
64,1,37.946369,-104.858743,CO,BECKWITH RESERVOIR,0,0.221,0,FALSE,Null,0.947993671,1,100,2295.7678,41.95513675,0.012295519,41.96743227,2295.7678
98,1,39.021356,-106.2467778,CO,CLEAR CREEK RESERVOIR,0,1.572,0,FALSE,Null,0.676323443,1,100,111.58288,191.7643172,0.28235992,192.0466771,111.58288
292,1,40.4183,-103.379,CO,PREWITT RESERVOIR,0,7.64,0,FALSE,Null,1,1,100,2530.6334,734.7976186,0.335493734,735.1331123,2530.6334
388,1,37.79,-111.64,UT,WIDE HOLLOW RESERVOIR,0,0.425,0,FALSE,Null,1,1,100,3922.0347,30.64868754,0.00848123,30.65716877,3922.0347
324,1,45.752,-102.204,SD,SHADEHILL RESERVOIR,0,15.383,0,FALSE,Null,0.980183656,1,100,89.052,457.308211,0.281223499,457.5894345,89.052
332,1,40.139,-111.027,UT,SOLDIER CREEK RESERVOIR,0,53.767,0,TRUE,Null,0.98488578,1,100,151.135,4072.152298,1.804129175,4073.956427,151.135
309,1,40.0884,-108.2097,CO,RIO BLANCO LAKE,0,0.481,0,FALSE,Null,0.457463471,1,100,63.91713333,26.0989414,0.018942943,26.11788434,63.91713333
282,1,42.49383,-106.90804,WY,PATHFINDER RESERVOIR (inflow),0,70.115,0,TRUE,Null,0.98488578,1,100,623.2976333,2217.828431,1.679855678,2219.508287,623.2976333
379,1,43.585833,-118.20777,OR,WARM SPRINGS RESERVOIR,0,16.749,0,FALSE,Null,0.972111105,1,100,518.4443333,559.1190185,0.323702256,559.4427208,518.4443333
111,1,40.407,-111.527,UT,DEER CREEK RESERVOIR,0,10.294,0,TRUE,Null,0.891627725,1,100,151.135,2768.198356,0.365881762,2768.564238,151.135
58,1,37.377,-113.64,UT,BAKER RESERVOIR,0,0.163,0,FALSE,Null,0.896346473,1,100,744.453,23.13834601,0.010020856,23.14836687,744.453
254,1,37.2146,-105.0474,CO,MONUMENT RESERVOIR,0,0.345,0,FALSE,Null,0.950894316,1,100,4404.96985,128.8076986,0.221534202,129.0292328,4404.96985
67,1,39.04596,-107.94406,CO,BIG EGGLESTON LAKE,0,0.525,0,FALSE,Null,2.95E-04,1,100,229.8338,179.3776645,0.367027831,179.7446923,229.8338
350,1,40.156363,-101.064882,NE,SWANSON LAKE,0,18.863,0,FALSE,Null,0.989949494,1,100,87.242,568.8020049,0.781427273,569.5834321,87.242
328,1,38.6891,-105.0529,CO,SKAGUAY RESERVOIR,0,0.441,0,FALSE,Null,0.176776695,1,100,141.53476,259.7442623,0.10974317,259.8540055,141.53476
175,1,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,FALSE,Null,2.81E-04,1,100,1510.23685,1432.1894,0.433686627,1432.623087,1510.23685
42,1,36.238,-106.429,NM,ABIQUIU RESERVOIR,0,7.039,0,FALSE,Null,0.845,1,100,290.02535,239.5089085,0.146127704,239.6550362,290.02535
18,1,38.72003,-121.16227,CA,FOLSOM LAKE,0,27.718,0,TRUE,Null,1.48E-04,1,100,47100.0915,1593.250641,0.157513316,1593.408155,47100.0915
4,1,38.994464,-105.895885,CO,ANTERO RESERVOIR,0,9.987,0,FALSE,Null,0.939457077,1,100,99.007,1415.492584,0.773587686,1416.266171,99.007
284,1,40.7849,-106.8907,CO,PEARL LAKE,0,0.653,0,FALSE,Null,0.243027776,1,100,117.3543667,86.1506411,0.252938187,86.40357929,117.3543667
366,1,39.253565,-106.370007,CO,TURQUOISE LAKE,0,7.072,0,FALSE,Null,1.66E-04,1,100,69.7212,1088.943452,0.820707857,1089.76416,69.7212
127,1,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,TRUE,Null,0.970824392,1,100,188.2581,892.0020798,0.622299346,892.6243791,188.2581
274,1,37.1051,-121.06091,CA,ONEILL FOREBAY,0,9.088,0,FALSE,Null,0.449914923,1,100,3226.506,4249.121419,0.551714552,4249.673134,3226.506
228,1,43.435,-114.031,ID,LITTLE WOOD RIVER RESERVOIR,0,2.341,0,FALSE,Null,0.808732403,1,100,205.4712,58.88422575,0.033307576,58.91753332,205.4712
157,1,40.380483,-100.216613,NE,HARRY STRUNK LAKE,0,6.987,0,FALSE,Null,0.959418769,1,100,41.2137,185.9950489,0.262985288,186.2580342,41.2137
360,1,39.05,-107.876,CO,TRICKLE PARK RESERVOIR,0,0.461,0,FALSE,Null,0.136930639,1,100,229.8338,178.9012196,0.176248239,179.0774678,229.8338
169,1,40.839641,-108.98508,CO,HOG LAKE,0,0.207,0,FALSE,Null,1,1,100,192.4573,8.817394227,0.006980904,8.824375131,192.4573
298,1,37.417,-108.407,CO,PUETT RESERVOIR,0,0.621,0,FALSE,Null,0.922675222,1,100,149.22364,155.4116387,0.41692106,155.8285598,149.22364
56,1,39.6102,-104.6754,CO,AURORA RESERVOIR,0,0.006,0,FALSE,Null,1,1,100,18024.7583,5.502612326,5.85E-04,5.503197438,18024.7583
387,1,43.683624,-121.690965,OR,WICKIUP RESERVOIR,0,41.157,0,FALSE,Null,2.86E-04,1,100,2311.8768,3906.855186,0.789193142,3907.644379,2311.8768
355,1,38.2202,-102.6339,CO,THURSTON RESERVOIR,0,0.825,0,FALSE,Null,0.992375937,1,100,351.2486,35.45402559,0.054796768,35.50882236,351.2486
152,1,39.3509,-112.6155,UT,GUNNISON BEND RESERVOIR,0,2.007,0,FALSE,Null,0.968142,1,100,332.7142,105.5183678,0.030185626,105.5485535,332.7142
390,1,37.5142,-107.2229,CO,WILLIAMS CREEK RESERVOIR,0,1.348,0,FALSE,Null,2.94E-04,1,100,4.97388,77.88493652,0.132990182,78.01792671,4.97388
203,1,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,FALSE,Null,0.972111105,1,100,213.6524,26.0456657,0.011571631,26.05723733,213.6524
218,1,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,FALSE,Null,0.974679434,1,100,257.6173,451.1098506,0.567207419,451.6770581,257.6173
166,1,38.2545,-103.70402,CO,HENRY LAKE,0,4.839,0,FALSE,Null,1,1,100,187.9142,633.5379528,0.618937942,634.1568907,187.9142
232,1,41.1853,-111.3983,UT,LOST CREEK RESERVOIR,0,1.448,0,FALSE,Null,0.959166305,1,100,120.8899,139.1926358,0.050018804,139.2426547,120.8899
248,1,37.04886111,-119.6403333,CA,MILLERTON LAKE,0,17.799,0,TRUE,Null,1.57E-04,1,100,25376.9602,1170.739658,0.069592884,1170.809251,25376.9602
136,1,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,FALSE,Null,0.735271888,1,100,92.1652,105.7196405,0.201312856,105.9209533,92.1652
158,1,39.6157,-107.6575,CO,HARVEY GAP RES,0,0.815,0,FALSE,Null,0.851469318,1,100,525.5033333,217.9535631,0.184437817,218.138001,525.5033333
103,1,40.839,-106.3127,CO,COWDREY LAKE,0,0.29,0,FALSE,Null,0.774101218,1,100,8.49252,20.83267289,0.022294458,20.85496735,8.49252
51,1,43.35865,-115.443272,ID,ANDERSON RANCH RESERVOIR,0,18.744,0,FALSE,Null,0.343329288,1,100,247.9820667,555.5652872,0.254226536,555.8195137,247.9820667
303,1,37.662,-109.438,UT,RECAPTURE RESERVOIR,0,0.895,0,FALSE,Null,0.905538514,1,100,192.2763,48.44280721,0.016116378,48.45892359,192.2763
20,1,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,FALSE,Null,0.992471662,1,100,111.58288,5.366679636,0.004948655,5.371628291,111.58288
43,1,38.377,-115.108,NV,ADAMS-MCGILL RESERVOIR,0,2.739,0,FALSE,Null,1,1,100,662.7134,719.1929119,0.461851969,719.6547638,662.7134
120,1,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,FALSE,Null,3.00E-04,1,100,405.6177091,3.471311109,0.002845199,3.474156309,405.6177091
94,1,39.649683,-104.853463,CO,CHERRY CREEK RESERVOIR,0,3.586,0,FALSE,Null,0.99121138,1,100,8142.6108,6829.855864,0.466890663,6830.322754,8142.6108
234,1,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,FALSE,Null,0.21937411,1,100,11397.45537,771.5343131,0.674166284,772.2084794,11397.45537
100,1,38.348,-115.146,NV,COLD SPRINGS RESERVOIR (NV),0,1.11,0,FALSE,Null,0.881720568,1,100,662.7134,558.0053757,0.235643007,558.2410187,662.7134
63,1,37.585192,-106.65348,CO,BEAVER CREEK RESERVOIR,0,0.256,0,FALSE,Null,0.270550365,1,100,343.6104,14.83676537,0.034685143,14.87145051,343.6104
341,1,39.87355,-105.1236713,CO,STANDLEY LAKE,0,4.941,0,FALSE,Null,0.802026714,1,100,5276.886067,3930.83614,0.580672487,3931.416813,5276.886067
73,1,43.92,-116.405,ID,BLACK CANYON RESERVOIR,0,3.547,0,FALSE,Null,2.82E-04,1,100,483.451,256.2074163,0.065673268,256.2730896,483.451
14,1,39.58251,-111.2376,UT,CLEVELAND RESERVOIR,0,0.561,0,FALSE,Null,0.987420883,1,100,72.4905,56.75902103,0.117459012,56.87648004,72.4905
265,1,38.01661,-120.541638,CA,NEW MELONES LAKE,0,50.582,0,TRUE,Null,0.638185601,1,100,1396.4874,8447.798442,0.259463379,8448.057905,1396.4874
378,1,44.35497,-108.30967,WY,WARDELL RESERVOIR,0,0.382,0,FALSE,Null,0.95674448,1,100,83.3143,89.60601284,0.496348856,90.10236169,83.3143
36,1,42.205,-114.732,ID,SALMON FALLS CREEK RESERVOIR,0,10.648,0,FALSE,Null,0.98488578,1,100,716.7720667,298.823653,0.146724525,298.9703776,716.7720667
306,1,38.22373,-107.735401,CO,RIDGWAY RESERVOIR,0,12.955,0,TRUE,Null,0.997496867,1,100,137.3428,785.3421234,0.868779888,786.2109033,137.3428
107,1,41.838418,-112.042888,UT,CUTLER RESERVOIR,0,5.666,0,FALSE,Null,1,1,100,430.7679333,674.5706602,0.261513798,674.832174,430.7679333
95,1,41.396,-117.18,NV,CHIMNEY RESERVOIR,0,8.862,0,FALSE,Null,1,1,100,461.5138,249.8992403,0.056258993,249.9554993,461.5138
133,1,38.5471,-111.7219,UT,FISH LAKE (UT),0,10.447,0,TRUE,Null,0.492164556,1,100,92.1652,867.2015338,1.026937271,868.2284711,92.1652
53,1,33.623,-111.206,AZ,APACHE LAKE,0,10.391,0,TRUE,Null,1,0,100,17945.607,16054.19869,0.66240991,16054.8611,17945.607
202,1,39.44406,-119.04932,NV,LAHONTAN RESERVOIR,0,40.645,0,TRUE,Null,0.815348453,1,100,1556.7086,3862.287956,0.26437399,3862.55233,1556.7086
70,1,42.2609,-109.4364,WY,BIG SANDY RESERVOIR,0,8.684,0,FALSE,Null,0.98488578,1,100,74.3367,242.8305906,0.136188089,242.9667787,74.3367
16,1,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,FALSE,Null,0.643941715,1,100,140.7456,6.931594229,0.008891551,6.94048578,140.7456
317,1,33.575,-111.536,AZ,SAGUARO LAKE,0,2.267,0,TRUE,Null,0.961769203,0,100,17945.607,6736.4718,0.183628512,6736.655429,17945.607
393,1,42.15508611,-121.6635389,OR,WILSON RESERVOIR,0,0.824,0,FALSE,Null,0.934281611,1,100,490.84485,60.49780621,0.029809536,60.52761575,490.84485
192,1,39.809,-99.941,KS,KEITH SEBELIUS RESERVOIR,0,1.972,0,FALSE,Null,0.8875,1,100,172.8912,52.34918408,0.065766592,52.41495067,172.8912
376,1,41.97851,-110.65742,WY,VIVA NAUGHTON RESERVOIR,0,5.623,0,FALSE,Null,1,1,100,250.685,199.5742302,0.100195964,199.6744262,250.685
241,1,40.76697,-109.29994,UT,MATT WARNER RESERVOIR,0,1.117,0,FALSE,Null,0.949115378,1,100,168.64856,85.67385077,0.093639466,85.76749023,168.64856
208,1,34.40444444,-119.3372222,CA,LAKE CASITAS,0,9.156,0,TRUE,Null,0.891627725,1,100,23552.5164,2699.589085,0.115274247,2699.704359,23552.5164
362,1,40.614694,-122.446138,CA,TRINITY LAKE,0,66.899,0,TRUE,Null,3.03E-04,1,100,426.5808,7251.277711,1.450997218,7252.728709,426.5808
71,1,45.0956,-108.2132,WY-MT,BIGHORN LAKE (Inflow),0,40.429,0,FALSE,Null,1,1,100,160.0100333,850.0620431,0.767339852,850.829383,160.0100333
349,1,34.641,-104.375,NM,SUMNER LAKE,0,17.649,0,FALSE,Null,0.964365076,1,100,59.73,435.2595795,0.147475246,435.4070547,59.73
1,1,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,TRUE,Null,0.92,1,100,6563.4763,55520.13664,3.971888881,55524.10853,6563.4763
57,1,39.975502,-107.64773,CO,AVERY LAKE / BIG BEAVER RES,0,0.828,0,FALSE,Null,0.959166305,1,100,63.91713333,68.9661797,0.055844216,69.02202391,63.91713333
