FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
285,1,40.1878,-109.6868,UT,PELICAN LAKE,0,4.529,0,FALSE,Null,1,1,1000,168.64856,165.3962869,62.18144353,227.5777305,168.64856
374,1,37.3953,-107.5614,CO,VALLECITO RESERVOIR,0,10.852,0,FALSE,Null,0.477719635,1,1000,257.6173,674.0079198,116.5497638,790.5576836,257.6173
134,1,41.07462,-109.55905,WY,FLAMING GORGE RESERVOIR,0,157.004,0,TRUE,Null,0.959166305,1,1000,605.7708,3997.993241,1605.946128,5603.939369,605.7708
350,1,40.156363,-101.064882,NE,SWANSON LAKE,0,18.863,0,FALSE,Null,0.989949494,1,1000,87.242,521.4109858,48.17244633,569.5834321,87.242
22,1,43.0146,-106.7115,WY,GOLDENEYE RESERVOIR,0,0.784,0,FALSE,Null,1,1,1000,546.6019,17.62444993,2.800291644,20.42474158,546.6019
397,1,37.7502583,-112.7739826,UT,YANKEE MEADOW RESERVOIR,0,0.119,0,FALSE,Null,0.781485764,1,1000,415.1295333,7.212459786,4.673025214,11.885485,415.1295333
146,1,42.1365,-104.7472,WY,GRAYROCKS RESERVOIR,0,14.57,0,FALSE,Null,1,1,1000,65.76635,784.3577689,43.87653607,828.234305,65.76635
218,1,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,FALSE,Null,0.974679434,1,1000,257.6173,376.5429155,75.13414254,451.6770581,257.6173
20,1,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,FALSE,Null,0.992471662,1,1000,111.58288,5.084825441,0.286802849,5.371628291,111.58288
101,1,37.8834,-107.20451,CO,CONTINENTAL RESERVOIR,0,1.514,0,FALSE,Null,0.111803399,1,1000,4.97388,71.80405124,13.59489749,85.39894874,4.97388
35,1,40.58547,-109.44141,UT,RED FLEET RESERVOIR,0,2.026,0,FALSE,Null,0.969819983,1,1000,415.1295333,108.0261553,22.6823618,130.7085171,415.1295333
42,1,36.238,-106.429,NM,ABIQUIU RESERVOIR,0,7.039,0,FALSE,Null,0.845,1,1000,290.02535,181.9327769,57.72225937,239.6550363,290.02535
14,1,39.58251,-111.2376,UT,CLEVELAND RESERVOIR,0,0.561,0,FALSE,Null,0.987420883,1,1000,72.4905,30.88945798,25.98702205,56.87648004,72.4905
11,1,42.937,-115.963,ID,C.J. STRIKE RESERVOIR,0,25.427,0,FALSE,Null,0.885516798,1,1000,406.0493667,680.87435,161.8482652,842.7226152,406.0493667
95,1,41.396,-117.18,NV,CHIMNEY RESERVOIR,0,8.862,0,FALSE,Null,1,1,1000,461.5138,174.6291845,75.32631473,249.9554993,461.5138
41,1,46.785,-116.757,ID,SPRING VALLEY RESERVOIR,0,0.208,0,FALSE,Null,0.980859215,1,1000,1137.8746,5.135919707,0.525553315,5.661473022,1137.8746
394,1,40.483871,-104.903249,CO,WINDSOR RESERVOIR,0,0.685,0,FALSE,Null,0.896794291,1,1000,7408.218109,231.9850461,2.59387999,234.5789261,7408.218109
280,1,40.7849,-105.5613,CO,PARVIN LAKE,0,0.272,0,FALSE,Null,2.81E-04,1,1000,405.6177091,467.2300442,1.116115586,468.3461597,405.6177091
334,1,38.925,-105.044,CO,SOUTH CATAMOUNT RESERVOIR,0,0.377,0,FALSE,Null,0.23508642,1,1000,141.53476,756.5327571,1.741770982,758.2745281,141.53476
246,1,38.2093,-103.6865,CO,MEREDITH RESERVOIR,0,22.414,0,FALSE,Null,1,1,1000,265.9976,2028.399471,86.66952724,2115.068999,265.9976
352,1,39.222626,-105.604146,CO,TARRYALL RES,0,0.764,0,FALSE,Null,0.784912415,1,1000,99.007,216.4660828,3.840946737,220.3070295,99.007
103,1,40.839,-106.3127,CO,COWDREY LAKE,0,0.29,0,FALSE,Null,0.774101218,1,1000,8.49252,19.49115165,1.363815703,20.85496735,8.49252
61,1,33.882,-111.617,AZ,BARTLETT RESERVOIR,0,6.807,0,TRUE,Null,0.958138103,1,1000,17945.607,1964.3951,4699.953465,6664.348564,17945.607
118,1,40.706409,-106.452489,CO,EAST DELANEY BUTTE LAKE,0,0.265,0,FALSE,Null,1,1,1000,8.49252,25.65482111,1.307811678,26.96263279,8.49252
21,1,43.01954,-109.7789,WY,FREMONT LAKE,0,20.441,0,FALSE,Null,2.82E-04,1,1000,74.3367,446.6748501,122.6891499,569.364,74.3367
29,1,41.8972,-111.9745,UT,NEWTON RESERVOIR,0,0.62,0,FALSE,Null,0.959166305,1,1000,742.29005,61.47099166,9.779813378,71.25080504,742.29005
66,1,43.912,-118.153,OR,BEULAH RESERVOIR,0,7.255,0,FALSE,Null,0.492161356,1,1000,297.1175333,296.2286272,30.32111495,326.5497421,297.1175333
124,1,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,FALSE,Null,0.848203071,1,1000,290.02535,707.7893053,110.5852201,818.3745254,290.02535
371,1,42.23864,-121.80329,OR,UPPER KLAMATH LAKE RESERVOIR,0,249.056,0,TRUE,Null,2.86E-04,1,1000,490.84485,10837.74858,1025.05158,11862.80016,490.84485
265,1,38.01661,-120.541638,CA,NEW MELONES LAKE,0,50.582,0,FALSE,Null,0.638185601,1,1000,1396.4874,7760.933555,687.1243498,8448.057905,1396.4874
120,1,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,FALSE,Null,3.00E-04,1,1000,405.6177091,3.443564035,0.030592274,3.474156309,405.6177091
278,1,37.715,-112.638,UT,PANGUITCH LAKE,0,4.257,0,FALSE,Null,1,1,1000,145.9946,317.4439315,168.1937254,485.637657,145.9946
128,1,38.907782,-105.480656,CO,ELEVEN MILE RESERVOIR,0,12.595,0,FALSE,Null,1,1,1000,99.007,3422.807842,63.8576553,3486.665498,99.007
60,1,39.94815,-104.74901,CO,BARR LAKE,0,6.975,0,FALSE,Null,0.915950326,1,1000,6045.2552,5441.508503,27.3338946,5468.842398,6045.2552
13,1,41.92608889,-121.0756361,OR,CLEAR LAKE (OR),0,100.99,0,FALSE,Null,1.48E-04,1,1000,3375.3966,3043.610647,551.2553194,3594.865967,3375.3966
173,1,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,1000,74.6444,31.46173487,4.289581185,35.75131605,74.6444
147,1,39.875758,-106.3306697,CO,GREEN MOUNTAIN RESERVOIR,0,8.274,0,FALSE,Null,0.834213881,1,1000,431.8841,797.3856601,44.90449569,842.2901558,431.8841
247,1,38.495,-111.569,UT,MILL MEADOW RESEVOIR,0,0.65,0,FALSE,Null,0.702505374,1,1000,167.3888,59.64655861,24.62452867,84.27108728,167.3888
105,1,38.9198,-105.0239,CO,CRYSTAL CREEK RESERVOIR,0,0.447,0,FALSE,Null,0.09375,1,1000,141.53476,890.4694162,2.057945286,892.5273615,141.53476
115,1,40.797,-105.562,CO,DOWDY LAKE,0,0.421,0,FALSE,Null,0.384526982,1,1000,405.6177091,630.9886479,1.72497642,632.7136243,405.6177091
338,1,40.284767,-106.83396,CO,STAGECOACH RESERVOIR,0,13.634,0,FALSE,Null,0.96695398,1,1000,117.3543667,986.1076155,78.00018204,1064.107798,117.3543667
179,1,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,FALSE,Null,0.946044396,1,1000,742.29005,200.3920558,32.95371829,233.3457741,742.29005
153,1,39.219,-111.703,UT,GUNNISON RESERVOIR,0,3.419,0,FALSE,Null,0.972111105,1,1000,126.8267,287.9808147,138.7372607,426.7180754,126.8267
178,1,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,FALSE,Null,0.306186218,1,1000,1510.23685,896.988585,11.69492729,908.6835123,1510.23685
326,1,44.7594,-107.4352,WY,SIBLEY LAKE,0,0.147,0,FALSE,Null,2.91E-04,1,1000,861.2704,2.199292491,0.42972909,2.629021581,861.2704
333,1,46.167,-116.737,ID,SOLDIERS MEADOW RESERVOIR,0,0.46,0,FALSE,Null,0.92,1,1000,584.4852,94.88390466,1.308942064,96.19284673,584.4852
230,1,40.334642,-105.134739,CO,LONETREE RESERVOIR,0,1.852,0,FALSE,Null,0.606645696,1,1000,405.6177091,1827.561645,7.439635409,1835.00128,405.6177091
367,1,39.077335,-106.305784,CO,TWIN LAKES,0,3.7,0,FALSE,Null,0.208454132,1,1000,69.7212,498.3889249,22.22338585,520.6123108,69.7212
2,1,40.570468,-110.495577,UT,MOON LAKE,0,3.108,0,FALSE,Null,1.40E-04,1,1000,119.88535,90.53155919,63.6259906,154.1575498,119.88535
302,1,38.9796,-104.9599,CO,RAMPART RESERVOIR,0,1.53,0,FALSE,Null,0.224652509,1,1000,4404.96985,1092.161366,6.913098105,1099.074465,4404.96985
269,1,38.6114,-106.3205,CO,NORTH FORK RESERVOIR,0,0.095,0,FALSE,Null,0.490532746,1,1000,111.58288,8.659885925,0.606722781,9.266608706,111.58288
357,1,38.6924,-119.5199,NV,TOPAZ LAKE,0,8.889,0,FALSE,Null,0.479583152,1,1000,1424.7596,656.2796579,380.38178,1036.661438,1424.7596
214,1,40.789027,-106.4735006,CO,LAKE JOHN,0,2.946,0,FALSE,Null,1.58E-04,1,1000,8.49252,176.142302,14.41962602,190.561928,8.49252
306,1,38.22373,-107.735401,CO,RIDGWAY RESERVOIR,0,12.955,0,FALSE,Null,0.997496867,1,1000,137.3428,653.652023,132.5588802,786.2109033,137.3428
121,1,37.20858,-106.99847,CO,ECHO CANYON RESERVOIR,0,0.47,0,FALSE,Null,0.983615779,1,1000,366.4888,18.64145908,4.258036892,22.89949597,366.4888
188,1,38.0745,-102.948,CO,JOHN MARTIN RESERVOIR,0,68.79,0,FALSE,Null,0.963068014,1,1000,101.3057,2756.130153,245.0071705,3001.137324,101.3057
91,1,40.597023,-105.850539,CO,CHAMBERS LAKE,0,0.986,0,FALSE,Null,3.07E-04,1,1000,405.6177091,110.4698297,4.382378088,114.8522078,405.6177091
154,1,38.035278,-108.25036,CO,GURLEY RESERVOIR,0,1.29,0,FALSE,Null,0.797523777,1,1000,73.64286667,73.70276629,16.55834729,90.26111358,73.64286667
297,1,38.29073,-104.82448,CO,PUEBLO RESERVOIR,0,9.411,0,FALSE,Null,0.963068014,1,1000,2295.7678,2099.747024,44.17179891,2143.918823,2295.7678
136,1,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,FALSE,Null,0.735271888,1,1000,92.1652,80.4467774,25.47417591,105.9209533,92.1652
190,1,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,FALSE,Null,0.767414588,1,1000,151.135,11.69193989,25.43222762,37.12416751,151.135
201,1,40.135,-105.19,CO,LAGERMAN RESERVOIR,0,0.301,0,FALSE,Null,0.976858229,1,1000,2192.6883,640.4386644,1.251146785,641.6898112,2192.6883
211,1,40.37551,-105.488205,CO,LAKE ESTES,0,0.561,0,FALSE,Null,0.463376197,1,1000,405.6177091,271.8896939,2.394600418,274.2842943,405.6177091
38,1,42.070216,-106.8765219,WY,SEMINOE RESERVOIR (inflow),0,56.255,0,FALSE,Null,0.961613956,1,1000,76.69573333,1714.059588,241.926799,1955.986387,76.69573333
275,1,38.205,-111.987,UT,OTTER CREEK RESERVOIR,0,10.78,0,FALSE,Null,1,1,1000,21.1227,514.9787667,398.6008325,913.5795992,21.1227
81,1,44.4538,-109.19316,WY,BUFFALO BILL RESERVOIR (inflow),0,26.376,0,FALSE,Null,0.614024959,1,1000,140.7456,645.5646989,100.9508196,746.5155185,140.7456
236,1,44.40112,-116.90012,ID,MANN CREEK RESERVOIR,0,1.087,0,FALSE,Null,0.580628668,1,1000,147.5874,36.10889269,4.431367577,40.54026027,147.5874
175,1,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,FALSE,Null,2.81E-04,1,1000,1510.23685,1403.778282,28.84480487,1432.623087,1510.23685
240,1,40.345,-105.532,CO,MARYS LAKE,0,0.151,0,FALSE,Null,2.75E-04,1,1000,405.6177091,106.3707071,0.652474808,107.0231819,405.6177091
261,1,36.806983,-107.606471,CO-NM,NAVAJO RESERVOIR,0,63.291,0,FALSE,Null,0.888688922,1,1000,300.65005,1837.052306,734.5916394,2571.643945,300.65005
99,1,45.862,-119.152,OR,COLD SPRINGS RESERVOIR,0,5.828,0,FALSE,Null,0.466940253,1,1000,2139.0942,138.6033383,15.06069346,153.6640318,2139.0942
208,1,34.40444444,-119.3372222,CA,LAKE CASITAS,0,9.156,0,FALSE,Null,0.891627725,1,1000,23552.5164,2587.415953,112.2884048,2699.704358,23552.5164
106,1,40.33455,-111.05829,UT,CURRANT CREEK RESERVOIR,0,1.174,0,FALSE,Null,0.934077085,1,1000,151.135,37.70676098,58.95892655,96.66568753,151.135
47,1,42.53542,-106.71227,WY,ALCOVA RESERVOIR,0,9.177,0,FALSE,Null,0.995,1,1000,546.6019,917.0156568,35.49184122,952.5074981,546.6019
205,1,34.57777778,-119.9541667,CA,LAKE CACHUMA,0,12.823,0,FALSE,Null,0.974679434,1,1000,12438.8992,6261.823008,127.2719621,6389.09497,12438.8992
274,1,37.1051,-121.06091,CA,ONEILL FOREBAY,0,9.088,0,FALSE,Null,0.449914923,1,1000,3226.506,4175.887736,73.78539777,4249.673134,3226.506
209,1,44.4854,-106.7445,WY,LAKE DESMET,0,8.513,0,FALSE,Null,1,1,1000,84.6356,274.9869427,23.99430605,298.9812488,84.6356
116,1,38.023,-114.197,NV,EAGLE VALLEY RESERVOIR,0,0.202,0,FALSE,Null,0.881720568,1,1000,154.2482,4.862889898,7.861449014,12.72433891,154.2482
360,1,39.05,-107.876,CO,TRICKLE PARK RESERVOIR,0,0.461,0,FALSE,Null,0.136930639,1,1000,229.8338,174.7771412,4.300326619,179.0774678,229.8338
401,1,36.991,-120.937,CA,LOS BANOS CREEK RESERVOIR,0,1.94,0,FALSE,Null,0.996101164,1,1000,3226.506,322.1619211,16.09891025,338.2608314,3226.506
301,1,38.7862,-104.8063,CO,QUAIL LAKE,0,0.068,0,FALSE,Null,1,1,1000,4404.96985,701.711815,0.303871649,702.0156866,4404.96985
100,1,38.348,-115.146,NV,COLD SPRINGS RESERVOIR (NV),0,1.11,0,FALSE,Null,0.881720568,1,1000,662.7134,525.3460889,32.89492987,558.2410187,662.7134
243,1,37.50577,-108.550927,CO,MCPHEE RESERVOIR,0,17.537,0,FALSE,Null,0.981070844,1,1000,149.22364,884.9407322,280.0889862,1165.029718,149.22364
213,1,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,TRUE,Null,0.932737905,0,1000,56119.412,304.6251596,1352.323896,1656.949056,56119.412
207,1,44.494,-116.058,ID,LAKE CASCADE (inflow),0,104.467,0,FALSE,Null,2.77E-04,1,1000,74.6444,2554.101954,444.4369623,2998.538916,74.6444
234,1,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,FALSE,Null,0.21937411,1,1000,11397.45537,712.2404696,59.96800972,772.2084794,11397.45537
267,1,39.174,-111.71,UT,NINE MILE RESERVOIR,0,0.503,0,FALSE,Null,0.9475,1,1000,126.8267,54.33154396,19.66421377,73.99575773,126.8267
171,1,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,FALSE,Null,0.988168002,1,1000,544.3756,134.4705147,8.612081069,143.0825958,544.3756
392,1,40.145745,-105.93979,CO,WILLOW CREEK RESERVOIR CO,0,1.185,0,FALSE,Null,0.473998945,1,1000,44.62577778,163.6004977,5.699128118,169.2996258,44.62577778
37,1,37.798741,-107.090647,CO,SANTA MARIA RES,0,2.167,0,FALSE,Null,2.81E-04,1,1000,11.4392,103.6541248,18.96278858,122.6169134,11.4392
170,1,41.02465,-106.86809,WY,HOG PARK RESERVOIR,0,2.114,0,FALSE,Null,2.82E-04,1,1000,76.69573333,95.86066944,10.81194837,106.6726178,76.69573333
387,1,43.683624,-121.690965,OR,WICKIUP RESERVOIR,0,41.157,0,FALSE,Null,2.86E-04,1,1000,2311.8768,3782.818265,124.8261144,3907.644379,2311.8768
317,1,33.575,-111.536,AZ,SAGUARO LAKE,0,2.267,0,TRUE,Null,0.961769203,0,1000,17945.607,3844.464263,2892.191166,6736.655429,17945.607
262,1,38.342,-102.697,CO,NEE NOSHE RES,0,12.817,0,FALSE,Null,0.981070844,1,1000,20.9055,693.1824308,43.60684599,736.7892768,20.9055
314,1,38.727,-104.964,CO,ROSEMONT RESERVOIR,0,0.292,0,FALSE,Null,3.08E-04,1,1000,141.53476,308.6219765,1.353852833,309.9758293,141.53476
63,1,37.585192,-106.65348,CO,BEAVER CREEK RESERVOIR,0,0.256,0,FALSE,Null,0.270550365,1,1000,343.6104,12.86254166,2.008908851,14.87145051,343.6104
287,1,43.204887,-108.7630017,WY,PILOT BUTTE RESERVOIR,0,3.376,0,FALSE,Null,0.648090534,1,1000,380.2930667,116.2485817,16.13782038,132.3864021,380.2930667
281,1,37.1986,-107.8095,CO,PASTORIUS RESERVOIR,0,0.191,0,FALSE,Null,0.465510472,1,1000,257.6173,18.35449063,2.298695444,20.65318607,257.6173
264,1,47.318,-100.633,ND,NEW JOHNS LAKE,0,2.196,0,FALSE,Null,0.989949494,1,1000,2388.5122,28.15248787,2.397525769,30.55001364,2388.5122
26,1,39.347513,-110.94731,UT,HUNTINGTON LAKE,0,0.744,0,FALSE,Null,0.997496867,1,1000,126.8267,18.05057073,23.4881177,41.53868843,126.8267
182,1,44.419,-111.397,ID,ISLAND PARK RESERVOIR,0,29.627,0,FALSE,Null,0.58693296,1,1000,177.9411,602.9331262,148.8958202,751.8289465,177.9411
224,1,46.209,-116.84,ID,LAKE WAHA,0,0.373,0,FALSE,Null,0.995,1,1000,584.4852,79.50808388,1.04684345,80.55492733,584.4852
266,1,37.65,-113.526,UT,NEWCASTLE RESERVOIR,0,0.613,0,FALSE,Null,0.97851929,1,1000,415.1295333,28.27517657,28.68652524,56.96170181,415.1295333
366,1,39.253565,-106.370007,CO,TURQUOISE LAKE,0,7.072,0,FALSE,Null,1.66E-04,1,1000,69.7212,1047.601314,42.16284624,1089.76416,69.7212
318,1,37.968803,-107.293879,CO,SAN CRISTOBAL LAKE,0,1.316,0,FALSE,Null,0.640101066,1,1000,4.97388,61.73806276,12.03071453,73.7687773,4.97388
55,1,43.59245,-115.9184,ID,ARROWROCK RESERVOIR,0,9.258,0,FALSE,Null,0.071589105,1,1000,317.9325333,11385.90706,50.04177405,11435.94883,317.9325333
34,1,41.260178,-111.826341,UT,PINEVIEW RESERVOIR,0,10.098,0,FALSE,Null,0.959166305,1,1000,10161.2495,399.0354747,288.6276163,687.6630909,10161.2495
390,1,37.5142,-107.2229,CO,WILLIAMS CREEK RESERVOIR,0,1.348,0,FALSE,Null,2.94E-04,1,1000,4.97388,65.29901898,12.71890772,78.01792671,4.97388
340,1,39.47221,-120.13276,CA,STAMPEDE RESERVOIR,0,13.476,0,FALSE,Null,2.92E-04,1,1000,101.5772,1774.772912,932.8880748,2707.660987,101.5772
233,1,39.898477,-98.034073,KS,LOVEWELL RESERVOIR,0,11.576,0,FALSE,Null,0.997496867,1,1000,94.7716,325.3365142,22.41677664,347.7532908,94.7716
166,1,38.2545,-103.70402,CO,HENRY LAKE,0,4.839,0,FALSE,Null,1,1,1000,187.9142,615.4639373,18.6929534,634.1568907,187.9142
223,1,46.596,-101.812,ND,LAKE TSCHIDA,0,13.495,0,FALSE,Null,0.9525,1,1000,73.9566,635.7195786,17.51023201,653.2298106,73.9566
16,1,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,FALSE,Null,0.643941715,1,1000,140.7456,5.937441588,1.003044192,6.94048578,140.7456
381,1,39.4,-99.426,KS,WEBSTER RESERVOIR,0,3.838,0,FALSE,Null,0.948683298,1,1000,151.0988,123.5387063,17.00362127,140.5423275,151.0988
356,1,44.285,-106.922,WY,TIE HACK RESERVOIR,0,0.249,0,FALSE,Null,2.86E-04,1,1000,84.6356,7.491640975,0.741370429,8.233011404,84.6356
127,1,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,FALSE,Null,0.970824392,1,1000,188.2581,554.2088233,338.4155559,892.6243792,188.2581
383,1,40.7911,-105.5728,CO,WEST LAKE,0,0.081,0,FALSE,Null,0.337268439,1,1000,405.6177091,147.9954528,0.332803409,148.3282562,405.6177091
351,1,38.71305,-108.039561,CO,SWEITZER LAKE,0,0.539,0,FALSE,Null,0.969535971,1,1000,229.8338,36.96406701,5.651863328,42.61593034,229.8338
74,1,42.885,-111.629,ID,BLACKFOOT RESERVOIR,0,68.159,0,FALSE,Null,1,1,1000,660.2759333,1687.172977,664.7376684,2351.910645,660.2759333
203,1,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,FALSE,Null,0.972111105,1,1000,213.6524,25.42792584,0.629311495,26.05723733,213.6524
180,1,32.8834,-114.4676,AZ-CA,IMPERIAL RESERVOIR,0,5.749,0,TRUE,Null,0.98488578,0,1000,5445.2764,89.92530953,661.5385876,751.4638971,5445.2764
36,1,42.205,-114.732,ID,SALMON FALLS CREEK RESERVOIR,0,10.648,0,FALSE,Null,0.98488578,1,1000,716.7720667,192.8429609,106.1274166,298.9703776,716.7720667
165,1,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,FALSE,Null,1.57E-04,1,1000,15054.856,44.04239376,6.685269125,50.72766288,15054.856
33,1,44.075,-103.49,SD,PACTOLA RESERVOIR,0,3.402,0,FALSE,Null,0.971064879,1,1000,1449.4118,382.6469765,6.87598938,389.5229659,1449.4118
312,1,37.7677,-107.18315,CO,ROAD CANYON RESERVOIR,0,0.618,0,FALSE,Null,0.274798402,1,1000,4.97388,30.35603925,5.589600167,35.94563942,4.97388
255,1,39.102876,-106.355069,CO,MOUNT ELBERT FOREBAY,0,1.011,0,FALSE,Null,0.054486237,1,1000,69.7212,138.1786986,6.125447828,144.3041464,69.7212
197,1,39.664,-99.173,KS,KIRWIN RESERVOIR,0,4.205,0,FALSE,Null,0.9375,1,1000,163.5878,137.1105593,12.43593016,149.5464894,163.5878
164,1,46.641,-111.882,MT,HELENA VALLEY RESERVOIR,0,2.284,0,FALSE,Null,0.953104401,1,1000,931.7337,506.8138335,6.493370751,513.3072043,931.7337
162,1,44.497641,-121.152306,OR,HAYSTACK RESERVOIR,0,1.054,0,FALSE,Null,2.24E-04,1,1000,311.3381,49.35669542,2.922767692,52.27946312,311.3381
195,1,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,1000,206.1228,590.4520979,49.24370819,639.6958061,206.1228
23,1,44.13,-110.8177,WY,GRASSY LAKE,0,1.259,0,FALSE,Null,2.74E-04,1,1000,323.4832,35.22253712,6.432074483,41.6546116,323.4832
251,1,37.9667,-108.3347,CO,MIRAMONTE RESERVOIR,0,1.687,0,FALSE,Null,0.976858229,1,1000,73.64286667,97.75665617,22.70916282,120.465819,73.64286667
344,1,40.5144,-109.5372,UT,STEINAKER RESERVOIR,0,2.77,0,FALSE,Null,0.931001396,1,1000,168.64856,186.1195909,32.81639111,218.935982,168.64856
93,1,39.207501,-105.272497,CO,CHEESMAN RESERVOIR,0,3.581,0,FALSE,Null,0.965793715,1,1000,5276.886067,1233.860036,16.82219802,1250.682234,5276.886067
142,1,40.24992,-105.81783,CO,GRAND LAKE,0,7.123,0,FALSE,Null,2.69E-04,1,1000,44.62577778,1199.114074,32.95779695,1232.071871,44.62577778
52,1,43.30429,-103.40689,SD,ANGOSTURA RESERVOIR,0,19.235,0,FALSE,Null,0.957862203,1,1000,217.5258,829.5399559,42.09088998,871.6308459,217.5258
110,1,44.291658,-115.654684,ID,DEADWOOD RESERVOIR (inflow),0,11.982,0,FALSE,Null,2.99E-04,1,1000,74.6444,264.1488796,55.47979334,319.6286729,74.6444
140,1,42.20182222,-121.1233889,OR,GERBER RESERVOIR,0,15.427,0,FALSE,Null,0.205395959,1,1000,490.84485,1325.53483,75.65166852,1401.186498,490.84485
292,1,40.4183,-103.379,CO,PREWITT RESERVOIR,0,7.64,0,FALSE,Null,1,1,1000,2530.6334,712.1487099,22.98440238,735.1331123,2530.6334
204,1,38.5798,-122.2479,CA,LAKE BERRYESSA,0,75.585,0,FALSE,Null,0.58637019,1,1000,4008.6794,6180.88834,462.0232066,6642.911546,4008.6794
277,1,43.321,-111.128,ID,PALISADES RESERVOIR,0,0.716,0,FALSE,Null,0.959166305,1,1000,1382.84,15.28215956,5.068069927,20.35022949,1382.84
1,1,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,TRUE,Null,0.92,1,1000,6563.4763,44808.7222,10715.38633,55524.10853,6563.4763
299,1,39.87505,-119.49082,NV,PYRAMID LAKE,0,439.936,0,TRUE,Null,0.707106781,1,1000,12261.3382,18687.85153,6138.114615,24825.96615,12261.3382
304,1,40.180858,-106.574107,CO,RED DIRT RESERVOIR,0,0.734,0,FALSE,Null,0.2769,1,1000,44.62577778,56.72886295,4.024245957,60.75310891,44.62577778
59,1,47.671,-119.296,WA,BANKS LAKE,0,108.774,0,FALSE,Null,0.549158447,1,1000,4921.028,6499.38437,205.0114129,6704.395783,4921.028
28,1,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,TRUE,Null,1,1,1000,2468.272867,315.9369341,1295.504759,1611.441693,2468.272867
332,1,40.139,-111.027,UT,SOLDIER CREEK RESERVOIR,0,53.767,0,TRUE,Null,0.98488578,1,1000,151.135,1472.071962,2601.884466,4073.956427,151.135
85,1,40.73063,-109.20526,UT,CALDER RESERVOIR,0,0.255,0,FALSE,Null,0.842335395,1,1000,168.64856,14.94318718,2.524405079,17.46759226,168.64856
122,1,40.956,-111.409,UT,ECHO RESERVOIR,0,5.481,0,FALSE,Null,0.98488578,1,1000,338.3493333,338.6690503,222.517757,561.1868073,338.3493333
96,1,44.999,-112.859,MT,CLARK CANYON RESERVOIR,0,19.919,0,FALSE,Null,0.952627944,1,1000,282.1428,242.2532998,89.96477299,332.2180728,282.1428
386,1,40.60222,-122.54156,CA,WHISKEYTOWN LAKE,0,12.604,0,FALSE,Null,2.74E-04,1,1000,1749.956267,552.8271608,58.97494699,611.8021077,1749.956267
273,1,42.285,-111.735,ID,ONEIDA NARROWS RESERVOIR,0,1.74,0,FALSE,Null,0.932737905,1,1000,162.6466,49.2388137,22.54026524,71.77907894,162.6466
5,1,42.118,-111.314,UT,BEAR LAKE,0,283.313,0,TRUE,Null,0.944288912,1,1000,60.1644,7683.033608,3405.3344,11088.36801,60.1644
324,1,45.752,-102.204,SD,SHADEHILL RESERVOIR,0,15.383,0,FALSE,Null,0.980183656,1,1000,89.052,435.0103026,22.5791319,457.5894345,89.052
125,1,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,1000,257.6173,158.5011875,37.37930463,195.8804921,257.6173
257,1,42.054,-116.169,ID,MOUNTAIN VIEW RESERVOIR,0,1.685,0,FALSE,Null,0.696967176,1,1000,158.0673,35.61348435,12.75749289,48.37097723,158.0673
307,1,39.6306,-107.7578,CO,RIFLE GAP RESERVOIR,0,0.975,0,FALSE,Null,0.887411967,1,1000,525.5033333,242.7607886,7.887260259,250.6480488,525.5033333
259,1,37.4843,-108.6255,CO,NARRAGUINNEP RESERVOIR,0,2.2,0,FALSE,Null,1,1,1000,149.22364,167.3290144,36.5905316,203.919546,149.22364
157,1,40.380483,-100.216613,NE,HARRY STRUNK LAKE,0,6.987,0,FALSE,Null,0.959418769,1,1000,41.2137,169.53434,16.7236942,186.2580342,41.2137
