FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
107,1,41.838418,-112.042888,UT,CUTLER RESERVOIR,0,5.666,0,TRUE,Null,1,1,100,430.7679333,540.5453296,134.2868443,674.832174,430.7679333
108,0,41.418,-98.758,NE,DAVIS CREEK RESERVOIR (NE),0,1.518,0,FALSE,Null,0.85,1,100,233.8882,25.21856807,2.166027067,27.38459513,233.8882
108,1,41.418,-98.758,NE,DAVIS CREEK RESERVOIR (NE),0,1.518,0,FALSE,Null,0.85,1,100,233.8882,23.51039193,3.874203208,27.38459513,233.8882
109,0,38.20905,-105.452975,CO,DE WEESE RESERVOIR,0,9.453,0,FALSE,Null,0.989572635,1,100,133.3246,1419.499688,42.35415632,1461.853844,133.3246
109,1,38.20905,-105.452975,CO,DE WEESE RESERVOIR,0,9.453,0,FALSE,Null,0.989572635,1,100,133.3246,1388.565401,73.28844327,1461.853844,133.3246
110,0,44.291658,-115.654684,ID,DEADWOOD RESERVOIR (inflow),0,11.982,0,FALSE,Null,2.99E-04,1,100,74.6444,281.8019054,37.82676754,319.6286729,74.6444
110,1,44.291658,-115.654684,ID,DEADWOOD RESERVOIR (inflow),0,11.982,0,TRUE,Null,2.99E-04,1,100,74.6444,187.201948,132.4267249,319.6286729,74.6444
16,0,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,FALSE,Null,0.643941715,1,100,140.7456,6.209206365,0.731279415,6.94048578,140.7456
16,1,44.9,-108.639,WY,DEAVER RESERVOIR,0,0.307,0,FALSE,Null,0.643941715,1,100,140.7456,5.147964999,1.79252078,6.94048578,140.7456
111,0,40.407,-111.527,UT,DEER CREEK RESERVOIR,0,10.294,0,TRUE,Null,0.891627725,1,100,151.135,2666.564759,101.9994794,2768.564238,151.135
111,1,40.407,-111.527,UT,DEER CREEK RESERVOIR,0,10.294,0,TRUE,Null,0.891627725,1,100,151.135,269.374294,2499.189944,2768.564238,151.135
112,0,44.027,-103.786,SD,DEERFIELD LAKE,0,1.327,0,FALSE,Null,0.982445927,1,100,1449.4118,178.2651122,2.252272022,180.5173842,1449.4118
112,1,44.027,-103.786,SD,DEERFIELD LAKE,0,1.327,0,FALSE,Null,0.982445927,1,100,1449.4118,175.6473119,4.870072303,180.5173842,1449.4118
113,0,39.617526,-106.059521,CO,DILLON RESERVOIR,0,13.008,0,FALSE,Null,0.792313069,1,100,431.8841,1662.20136,55.68860882,1717.889968,431.8841
113,1,39.617526,-106.059521,CO,DILLON RESERVOIR,0,13.008,0,TRUE,Null,0.792313069,1,100,431.8841,1616.572787,101.3171818,1717.889968,431.8841
114,0,40.701,-105.087,CO,DOUGLAS RESERVOIR,0,2.125,0,FALSE,Null,0.975961065,1,100,405.6177091,922.3748895,6.550168506,928.9250581,405.6177091
114,1,40.701,-105.087,CO,DOUGLAS RESERVOIR,0,2.125,0,FALSE,Null,0.975961065,1,100,405.6177091,916.0891812,12.83587689,928.9250581,405.6177091
115,0,40.797,-105.562,CO,DOWDY LAKE,0,0.421,0,FALSE,Null,0.384526982,1,100,405.6177091,631.3297986,1.383825757,632.7136243,405.6177091
115,1,40.797,-105.562,CO,DOWDY LAKE,0,0.421,0,FALSE,Null,0.384526982,1,100,405.6177091,629.9744176,2.73920675,632.7136243,405.6177091
116,0,38.023,-114.197,NV,EAGLE VALLEY RESERVOIR,0,0.202,0,FALSE,Null,0.881720568,1,100,154.2482,5.641771981,7.082566932,12.72433891,154.2482
116,1,38.023,-114.197,NV,EAGLE VALLEY RESERVOIR,0,0.202,0,FALSE,Null,0.881720568,1,100,154.2482,2.859980338,9.864358575,12.72433891,154.2482
117,0,40.919399,-111.591761,UT,EAST CANYON RESERVOIR,0,2.712,0,FALSE,Null,0.997496867,1,100,120.8899,327.0534889,22.22251707,349.276006,120.8899
117,1,40.919399,-111.591761,UT,EAST CANYON RESERVOIR,0,2.712,0,TRUE,Null,0.997496867,1,100,120.8899,192.4678412,156.8081648,349.276006,120.8899
118,0,40.706409,-106.452489,CO,EAST DELANEY BUTTE LAKE,0,0.265,0,FALSE,Null,1,1,100,8.49252,25.93066597,1.03196682,26.96263279,8.49252
118,1,40.706409,-106.452489,CO,EAST DELANEY BUTTE LAKE,0,0.265,0,FALSE,Null,1,1,100,8.49252,24.95444225,2.008190537,26.96263279,8.49252
119,0,44.545113,-109.116336,WY,EAST NEWTON LAKE,0,0.079,0,FALSE,Null,0.972111105,1,100,140.7456,74.7891504,0.208534947,74.99768535,140.7456
119,1,44.545113,-109.116336,WY,EAST NEWTON LAKE,0,0.079,0,FALSE,Null,0.972111105,1,100,140.7456,74.46886741,0.528817933,74.99768535,140.7456
120,0,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,FALSE,Null,3.00E-04,1,100,405.6177091,3.449478927,0.024677382,3.474156309,405.6177091
120,1,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,FALSE,Null,3.00E-04,1,100,405.6177091,3.426149436,0.048006872,3.474156309,405.6177091
121,0,37.20858,-106.99847,CO,ECHO CANYON RESERVOIR,0,0.47,0,FALSE,Null,0.983615779,1,100,366.4888,19.35619883,3.543297145,22.89949597,366.4888
121,1,37.20858,-106.99847,CO,ECHO CANYON RESERVOIR,0,0.47,0,FALSE,Null,0.983615779,1,100,366.4888,16.13516431,6.764331661,22.89949597,366.4888
400,0,38.839,-120.057,CA,ECHO LAKE Lower,0,1.333,0,FALSE,Null,1.51E-04,1,100,2326.9722,387.1689419,7.510900901,394.6798428,2326.9722
400,1,38.839,-120.057,CA,ECHO LAKE Lower,0,1.333,0,TRUE,Null,1.51E-04,1,100,2326.9722,10.90311483,383.776728,394.6798428,2326.9722
122,0,40.956,-111.409,UT,ECHO RESERVOIR,0,5.481,0,FALSE,Null,0.98488578,1,100,338.3493333,517.3559008,43.83090646,561.1868073,338.3493333
122,1,40.956,-111.409,UT,ECHO RESERVOIR,0,5.481,0,TRUE,Null,0.98488578,1,100,338.3493333,305.1752873,256.0115199,561.1868073,338.3493333
123,0,46.867,-102.827,ND,EDWARD ARTHUR PATTERSON LAKE,0,2.559,0,FALSE,Null,0.986154146,1,100,720.7782,50.95198787,2.865140369,53.81712824,720.7782
123,1,46.867,-102.827,ND,EDWARD ARTHUR PATTERSON LAKE,0,2.559,0,FALSE,Null,0.986154146,1,100,720.7782,47.80611304,6.011015198,53.81712824,720.7782
124,0,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,FALSE,Null,0.848203071,1,100,290.02535,726.1654772,92.2090482,818.3745254,290.02535
124,1,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,TRUE,Null,0.848203071,1,100,290.02535,387.9674263,430.4070991,818.3745254,290.02535
125,0,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,100,257.6173,164.7043788,31.17611326,195.8804921,257.6173
125,1,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,100,257.6173,138.9221886,56.95830351,195.8804921,257.6173
126,0,39.637,-111.237,UT,ELECTRIC LAKE,0,1.897,0,FALSE,Null,0.95,1,100,72.4905,181.8214159,26.4063879,208.2278038,72.4905
126,1,39.637,-111.237,UT,ELECTRIC LAKE,0,1.897,0,TRUE,Null,0.95,1,100,72.4905,97.52826101,110.6995428,208.2278038,72.4905
127,0,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,TRUE,Null,0.970824392,1,100,188.2581,612.0813112,280.543068,892.6243792,188.2581
127,1,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,TRUE,Null,0.970824392,1,100,188.2581,288.1479682,604.4764109,892.6243792,188.2581
128,0,38.907782,-105.480656,CO,ELEVEN MILE RESERVOIR,0,12.595,0,FALSE,Null,1,1,100,99.007,3434.170212,52.49528617,3486.665498,99.007
128,1,38.907782,-105.480656,CO,ELEVEN MILE RESERVOIR,0,12.595,0,FALSE,Null,1,1,100,99.007,3394.034846,92.63065126,3486.665498,99.007
129,0,40.563479,-107.3834203,CO,ELKHEAD RESERVOIR,0,3.642,0,FALSE,Null,0.688299353,1,100,192.4573,163.6889847,17.40044712,181.0894319,192.4573
129,1,40.563479,-107.3834203,CO,ELKHEAD RESERVOIR,0,3.642,0,FALSE,Null,0.688299353,1,100,192.4573,147.5154665,33.57396533,181.0894319,192.4573
130,0,42.15941,-122.6167,OR,EMIGRANT LAKE,0,3.157,0,FALSE,Null,0.241171308,1,100,1510.23685,374.5780689,6.843292448,381.4213614,1510.23685
130,1,42.15941,-122.6167,OR,EMIGRANT LAKE,0,3.157,0,FALSE,Null,0.241171308,1,100,1510.23685,331.9680117,49.45334968,381.4213614,1510.23685
131,0,40.431391,-101.531878,NE,ENDERS RESERVOIR,0,4.834,0,FALSE,Null,0.947076422,1,100,114.6092,159.0621187,10.26497751,169.3270962,114.6092
131,1,40.431391,-101.531878,NE,ENDERS RESERVOIR,0,4.834,0,FALSE,Null,0.947076422,1,100,114.6092,151.0973988,18.22969737,169.3270962,114.6092
132,0,39.642,-111.309,UT,FAIRVIEW LAKE,0,0.623,0,FALSE,Null,0.972111105,1,100,126.8267,50.72402382,8.670197615,59.39422143,126.8267
132,1,39.642,-111.309,UT,FAIRVIEW LAKE,0,0.623,0,FALSE,Null,0.972111105,1,100,126.8267,20.29336695,39.10085449,59.39422143,126.8267
133,0,38.5471,-111.7219,UT,FISH LAKE (UT),0,10.447,0,TRUE,Null,0.492164556,1,100,92.1652,588.3009146,279.9275565,868.2284711,92.1652
133,1,38.5471,-111.7219,UT,FISH LAKE (UT),0,10.447,0,TRUE,Null,0.492164556,1,100,92.1652,419.1640748,449.0643963,868.2284711,92.1652
134,0,41.07462,-109.55905,WY,FLAMING GORGE RESERVOIR,0,157.004,0,TRUE,Null,0.959166305,1,100,605.7708,4620.599456,983.3399131,5603.939369,605.7708
134,1,41.07462,-109.55905,WY,FLAMING GORGE RESERVOIR,0,157.004,0,TRUE,Null,0.959166305,1,100,605.7708,3299.112219,2304.82715,5603.939369,605.7708
17,0,40.371,-105.231,CO,FLATIRON RESERVOIR,0,0.167,0,FALSE,Null,1.39E-04,1,100,405.6177091,160.710198,0.550906263,161.2611042,405.6177091
17,1,40.371,-105.231,CO,FLATIRON RESERVOIR,0,0.167,0,FALSE,Null,1.39E-04,1,100,405.6177091,160.2114005,1.049703699,161.2611042,405.6177091
18,0,38.72003,-121.16227,CA,FOLSOM LAKE,0,27.718,0,TRUE,Null,1.48E-04,1,100,47100.0915,1471.763937,121.6442176,1593.408155,47100.0915
18,1,38.72003,-121.16227,CA,FOLSOM LAKE,0,27.718,0,TRUE,Null,1.48E-04,1,100,47100.0915,164.5197334,1428.888421,1593.408155,47100.0915
135,0,42.0296,-110.06316,WY,FONTENELLE RESERVOIR,0,28.356,0,TRUE,Null,0.984195611,1,100,856.4558,664.1856897,143.816196,808.0018857,856.4558
135,1,42.0296,-110.06316,WY,FONTENELLE RESERVOIR,0,28.356,0,TRUE,Null,0.984195611,1,100,856.4558,421.8465273,386.1553585,808.0018857,856.4558
136,0,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,FALSE,Null,0.735271888,1,100,92.1652,86.1034674,19.81748591,105.9209533,92.1652
136,1,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,FALSE,Null,0.735271888,1,100,92.1652,73.91486356,32.00608975,105.9209533,92.1652
137,0,35.1795,-98.4766,OK,FORT COBB RESERVOIR,0,15.81,0,TRUE,Null,0.992471662,1,100,848.0936,2212.854804,312.9594122,2525.814216,848.0936
137,1,35.1795,-98.4766,OK,FORT COBB RESERVOIR,0,15.81,0,TRUE,Null,0.992471662,1,100,848.0936,2197.172856,328.6413596,2525.814216,848.0936
138,0,35.581,-99.212,OK,FOSS LAKE,0,31.363,0,TRUE,Null,0.970824392,0,100,800.1648,2187.609567,46.78836145,2234.397928,800.1648
138,1,35.581,-99.212,OK,FOSS LAKE,0,31.363,0,TRUE,Null,0.970824392,0,100,800.1648,1732.695107,501.702821,2234.397928,800.1648
19,0,47.951387,-118.975048,WA,FRANKLIN D ROOSEVELT LAKE,0,288.925,0,TRUE,Null,0.577484545,1,100,5050.3706,9704.640749,399.7447701,10104.38552,5050.3706
19,1,47.951387,-118.975048,WA,FRANKLIN D ROOSEVELT LAKE,0,288.925,0,TRUE,Null,0.577484545,1,100,5050.3706,4086.285976,6018.099543,10104.38552,5050.3706
20,0,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,FALSE,Null,0.992471662,1,100,111.58288,5.135824639,0.235803652,5.371628291,111.58288
20,1,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,FALSE,Null,0.992471662,1,100,111.58288,4.957934673,0.413693618,5.371628291,111.58288
21,0,43.01954,-109.7789,WY,FREMONT LAKE,0,20.441,0,FALSE,Null,2.82E-04,1,100,74.3367,490.7203377,78.64366231,569.364,74.3367
21,1,43.01954,-109.7789,WY,FREMONT LAKE,0,20.441,0,TRUE,Null,2.82E-04,1,100,74.3367,344.3603791,225.0036209,569.364,74.3367
139,0,48.5973,-109.9527,MT,FRESNO RESERVOIR,0,20.262,0,FALSE,Null,0.877322803,1,100,452.0294,156.2815844,28.23709485,184.5186792,452.0294
139,1,48.5973,-109.9527,MT,FRESNO RESERVOIR,0,20.262,0,FALSE,Null,0.877322803,1,100,452.0294,96.33562151,88.1830577,184.5186792,452.0294
140,0,42.20182222,-121.1233889,OR,GERBER RESERVOIR,0,15.427,0,FALSE,Null,0.205395959,1,100,490.84485,1359.835279,41.35121944,1401.186498,490.84485
140,1,42.20182222,-121.1233889,OR,GERBER RESERVOIR,0,15.427,0,TRUE,Null,0.205395959,1,100,490.84485,229.3637381,1171.82276,1401.186498,490.84485
141,0,42.521566,-104.98007,WY,GLENDO RESERVOIR (inflow),0,48.803,0,TRUE,Null,1,1,100,461.61335,1661.411331,115.4963239,1776.907654,461.61335
141,1,42.521566,-104.98007,WY,GLENDO RESERVOIR (inflow),0,48.803,0,TRUE,Null,1,1,100,461.61335,1548.7845,228.1231549,1776.907654,461.61335
22,0,43.0146,-106.7115,WY,GOLDENEYE RESERVOIR,0,0.784,0,FALSE,Null,1,1,100,546.6019,18.28022369,2.144517883,20.42474158,546.6019
22,1,43.0146,-106.7115,WY,GOLDENEYE RESERVOIR,0,0.784,0,FALSE,Null,1,1,100,546.6019,14.08729573,6.337445845,20.42474158,546.6019
142,0,40.24992,-105.81783,CO,GRAND LAKE,0,7.123,0,FALSE,Null,2.69E-04,1,100,44.62577778,1205.559209,26.51266144,1232.071871,44.62577778
142,1,40.24992,-105.81783,CO,GRAND LAKE,0,7.123,0,FALSE,Null,2.69E-04,1,100,44.62577778,1170.5128,61.55907095,1232.071871,44.62577778
143,0,33.514,-111.69,AZ,GRANITE REEF DIVERSION DAM,0,0.5,0,TRUE,Null,0.959166305,1,100,17945.607,183.4077338,817.83141,1001.239144,17945.607
143,1,33.514,-111.69,AZ,GRANITE REEF DIVERSION DAM,0,0.5,0,TRUE,Null,0.959166305,1,100,17945.607,2.271206314,998.9679376,1001.239144,17945.607
144,0,40.542,-112.506,UT,GRANTSVILLE RESERVOIR,0,0.321,0,FALSE,Null,0.969815221,1,100,1457.5568,20.02801257,3.131844951,23.15985752,1457.5568
144,1,40.542,-112.506,UT,GRANTSVILLE RESERVOIR,0,0.321,0,FALSE,Null,0.969815221,1,100,1457.5568,5.188207257,17.97165026,23.15985752,1457.5568
23,0,44.13,-110.8177,WY,GRASSY LAKE,0,1.259,0,FALSE,Null,2.74E-04,1,100,323.4832,37.60239017,4.052221427,41.6546116,323.4832
23,1,44.13,-110.8177,WY,GRASSY LAKE,0,1.259,0,FALSE,Null,2.74E-04,1,100,323.4832,15.74600609,25.90860551,41.6546116,323.4832
145,0,42.5646,-106.702,WY,GRAY REEF RESERVOIR,0,7.28,0,FALSE,Null,1,1,100,546.6019,788.1858527,21.46278773,809.6486404,546.6019
145,1,42.5646,-106.702,WY,GRAY REEF RESERVOIR,0,7.28,0,TRUE,Null,1,1,100,546.6019,643.0378807,166.6107597,809.6486404,546.6019
146,0,42.1365,-104.7472,WY,GRAYROCKS RESERVOIR,0,14.57,0,FALSE,Null,1,1,100,65.76635,792.9821488,35.2521562,828.234305,65.76635
146,1,42.1365,-104.7472,WY,GRAYROCKS RESERVOIR,0,14.57,0,TRUE,Null,1,1,100,65.76635,648.7240932,179.5102118,828.234305,65.76635
147,0,39.875758,-106.3306697,CO,GREEN MOUNTAIN RESERVOIR,0,8.274,0,FALSE,Null,0.834213881,1,100,431.8841,806.2541404,36.0360154,842.2901558,431.8841
147,1,39.875758,-106.3306697,CO,GREEN MOUNTAIN RESERVOIR,0,8.274,0,FALSE,Null,0.834213881,1,100,431.8841,775.969101,66.32105474,842.2901558,431.8841
148,0,39.9369,-105.3735,CO,GROSS RESERVOIR,0,1.68,0,FALSE,Null,2.84E-04,1,100,2192.5254,908.9614532,6.020650058,914.9821033,2192.5254
148,1,39.9369,-105.3735,CO,GROSS RESERVOIR,0,1.68,0,FALSE,Null,2.84E-04,1,100,2192.5254,903.7883426,11.19376068,914.9821033,2192.5254
149,0,37.79206,-108.29258,CO,GROUNDHOG RESERVOIR,0,2.203,0,FALSE,Null,0.968220016,1,100,60.7074,107.2178585,25.06590224,132.2837608,60.7074
149,1,37.79206,-108.29258,CO,GROUNDHOG RESERVOIR,0,2.203,0,FALSE,Null,0.968220016,1,100,60.7074,89.42867302,42.85508773,132.2837608,60.7074
150,0,42.2899,-104.7649,WY,GUERNSEY RESERVOIR,0,7.843,0,FALSE,Null,0.997496867,1,100,65.76635,470.9473406,18.63253785,489.5798784,65.76635
150,1,42.2899,-104.7649,WY,GUERNSEY RESERVOIR,0,7.843,0,TRUE,Null,0.997496867,1,100,65.76635,322.9930868,166.5867917,489.5798784,65.76635
151,0,37.25383,-113.7737,UT,GUNLOCK RESERVOIR,0,1.019,0,FALSE,Null,0.959166305,1,100,744.453,76.39045771,60.14975795,136.5402157,744.453
151,1,37.25383,-113.7737,UT,GUNLOCK RESERVOIR,0,1.019,0,FALSE,Null,0.959166305,1,100,744.453,58.29839276,78.24182289,136.5402157,744.453
152,0,39.3509,-112.6155,UT,GUNNISON BEND RESERVOIR,0,2.007,0,FALSE,Null,0.968142,1,100,332.7142,73.59829451,31.95025897,105.5485535,332.7142
152,1,39.3509,-112.6155,UT,GUNNISON BEND RESERVOIR,0,2.007,0,FALSE,Null,0.968142,1,100,332.7142,24.47610468,81.07244879,105.5485535,332.7142
153,0,39.219,-111.703,UT,GUNNISON RESERVOIR,0,3.419,0,FALSE,Null,0.972111105,1,100,126.8267,366.9079712,59.81010428,426.7180754,126.8267
153,1,39.219,-111.703,UT,GUNNISON RESERVOIR,0,3.419,0,TRUE,Null,0.972111105,1,100,126.8267,253.0190125,173.699063,426.7180754,126.8267
154,0,38.035278,-108.25036,CO,GURLEY RESERVOIR,0,1.29,0,FALSE,Null,0.797523777,1,100,73.64286667,76.48796454,13.77314903,90.26111358,73.64286667
154,1,38.035278,-108.25036,CO,GURLEY RESERVOIR,0,1.29,0,FALSE,Null,0.797523777,1,100,73.64286667,66.76392791,23.49718566,90.26111358,73.64286667
155,0,42.93299,-109.75785,WY,HALFMOON LAKE,0,4.187,0,FALSE,Null,2.82E-04,1,100,74.3367,144.5403126,16.40763185,160.9479445,74.3367
155,1,42.93299,-109.75785,WY,HALFMOON LAKE,0,4.187,0,FALSE,Null,2.82E-04,1,100,74.3367,113.4760869,47.47185763,160.9479445,74.3367
156,0,44.357398,-108.317295,WY,HARRINGTON RESERVOIR,0,0.014,0,FALSE,Null,1,1,100,83.3143,49.50518653,0.03583292,49.54101945,83.3143
156,1,44.357398,-108.317295,WY,HARRINGTON RESERVOIR,0,0.014,0,FALSE,Null,1,1,100,83.3143,49.45556266,0.085456788,49.54101945,83.3143
157,0,40.380483,-100.216613,NE,HARRY STRUNK LAKE,0,6.987,0,FALSE,Null,0.959418769,1,100,41.2137,171.5677746,14.69025962,186.2580342,41.2137
157,1,40.380483,-100.216613,NE,HARRY STRUNK LAKE,0,6.987,0,FALSE,Null,0.959418769,1,100,41.2137,161.6322784,24.62575574,186.2580342,41.2137
158,0,39.6157,-107.6575,CO,HARVEY GAP RES,0,0.815,0,FALSE,Null,0.851469318,1,100,525.5033333,213.0804662,5.057534771,218.138001,525.5033333
158,1,39.6157,-107.6575,CO,HARVEY GAP RES,0,0.815,0,FALSE,Null,0.851469318,1,100,525.5033333,208.9976417,9.140359297,218.138001,525.5033333
159,0,47.771,-117.018,ID,HAUSER LAKE,0,2.443,0,FALSE,Null,1.40E-04,1,100,798.73128,72.29565261,3.827622525,76.12327513,798.73128
159,1,47.771,-117.018,ID,HAUSER LAKE,0,2.443,0,FALSE,Null,1.40E-04,1,100,798.73128,39.38101279,36.74226234,76.12327513,798.73128
160,0,41.713,-104.196,WY,HAWK SPRINGS RESERVOIR,0,3.845,0,FALSE,Null,1,1,100,400.0462,189.389493,9.141544844,198.5310379,400.0462
160,1,41.713,-104.196,WY,HAWK SPRINGS RESERVOIR,0,3.845,0,FALSE,Null,1,1,100,400.0462,177.450863,21.08017484,198.5310379,400.0462
161,0,47.781,-116.674,ID,HAYDEN LAKE,0,15.612,0,FALSE,Null,2.86E-04,1,100,798.73128,1030.174794,24.75674765,1054.931541,798.73128
161,1,47.781,-116.674,ID,HAYDEN LAKE,0,15.612,0,TRUE,Null,2.86E-04,1,100,798.73128,331.0411533,723.890388,1054.931541,798.73128
162,0,44.497641,-121.152306,OR,HAYSTACK RESERVOIR,0,1.054,0,FALSE,Null,2.24E-04,1,100,311.3381,50.26901639,2.01044673,52.27946312,311.3381
162,1,44.497641,-121.152306,OR,HAYSTACK RESERVOIR,0,1.054,0,FALSE,Null,2.24E-04,1,100,311.3381,43.06474582,9.214717297,52.27946312,311.3381
163,0,44.4065,-106.607,WY,HEALY RESERVOIR,0,0.911,0,FALSE,Null,1,1,100,84.6356,39.04538624,1.965740302,41.01112654,84.6356
163,1,44.4065,-106.607,WY,HEALY RESERVOIR,0,0.911,0,FALSE,Null,1,1,100,84.6356,36.56616708,4.444959466,41.01112654,84.6356
164,0,46.641,-111.882,MT,HELENA VALLEY RESERVOIR,0,2.284,0,FALSE,Null,0.953104401,1,100,931.7337,508.6738684,4.633335848,513.3072043,931.7337
164,1,46.641,-111.882,MT,HELENA VALLEY RESERVOIR,0,2.284,0,TRUE,Null,0.953104401,1,100,931.7337,13.9966891,499.3105152,513.3072043,931.7337
165,0,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,FALSE,Null,1.57E-04,1,100,15054.856,45.82825743,4.899405449,50.72766288,15054.856
165,1,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,FALSE,Null,1.57E-04,1,100,15054.856,29.95653943,20.77112345,50.72766288,15054.856
166,0,38.2545,-103.70402,CO,HENRY LAKE,0,4.839,0,FALSE,Null,1,1,100,187.9142,618.4144417,15.74244897,634.1568907,187.9142
166,1,38.2545,-103.70402,CO,HENRY LAKE,0,4.839,0,FALSE,Null,1,1,100,187.9142,604.000794,30.15609669,634.1568907,187.9142
24,0,44.651,-111.435,ID,HENRYS LAKE,0,24.754,0,FALSE,Null,0.876054479,1,100,177.9411,505.5647174,73.20675253,578.77147,177.9411
24,1,44.651,-111.435,ID,HENRYS LAKE,0,24.754,0,TRUE,Null,0.876054479,1,100,177.9411,345.1224804,233.6489896,578.77147,177.9411
167,0,36.667197,-106.705774,NM,HERON RESERVOIR,0,18.199,0,TRUE,Null,0.931331574,1,100,290.02535,954.4819868,131.4629366,1085.944923,290.02535
167,1,36.667197,-106.705774,NM,HERON RESERVOIR,0,18.199,0,TRUE,Null,0.931331574,1,100,290.02535,854.8344845,231.1104389,1085.944923,290.02535
168,0,39.271092,-108.843598,CO,HIGHLINE LAKE,0,0.61,0,FALSE,Null,0.979795897,1,100,2135.6009,22.44141303,5.894752299,28.33616533,2135.6009
168,1,39.271092,-108.843598,CO,HIGHLINE LAKE,0,0.61,0,FALSE,Null,0.979795897,1,100,2135.6009,18.31596822,10.0201971,28.33616533,2135.6009
169,0,40.839641,-108.98508,CO,HOG LAKE,0,0.207,0,FALSE,Null,1,1,100,192.4573,7.561161875,1.263213256,8.824375131,192.4573
169,1,40.839641,-108.98508,CO,HOG LAKE,0,0.207,0,FALSE,Null,1,1,100,192.4573,5.340180861,3.484194269,8.824375131,192.4573
170,0,41.02465,-106.86809,WY,HOG PARK RESERVOIR,0,2.114,0,FALSE,Null,2.82E-04,1,100,76.69573333,98.28129602,8.391321795,106.6726178,76.69573333
170,1,41.02465,-106.86809,WY,HOG PARK RESERVOIR,0,2.114,0,FALSE,Null,2.82E-04,1,100,76.69573333,89.73598476,16.93663306,106.6726178,76.69573333
171,0,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,FALSE,Null,0.988168002,1,100,544.3756,135.8105692,7.272026575,143.0825958,544.3756
171,1,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,FALSE,Null,0.988168002,1,100,544.3756,128.6424934,14.4401024,143.0825958,544.3756
172,0,39.3668,-106.4604,CO,HOMESTAKE RESRVOIR,0,1.349,0,FALSE,Null,3.09E-04,1,100,745.8648,145.902186,6.545050306,152.4472364,745.8648
172,1,39.3668,-106.4604,CO,HOMESTAKE RESRVOIR,0,1.349,0,FALSE,Null,3.09E-04,1,100,745.8648,140.6534591,11.79377729,152.4472364,745.8648
25,0,37.606316,-104.8437426,CO,HORSESHOE RESERVOIR (CO),0,0.663,0,FALSE,Null,0.931396801,1,100,405.6177091,327.1364707,2.760748234,329.897219,405.6177091
25,1,37.606316,-104.8437426,CO,HORSESHOE RESERVOIR (CO),0,0.663,0,FALSE,Null,0.931396801,1,100,405.6177091,325.1668951,4.730323883,329.897219,405.6177091
173,0,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,100,74.6444,32.77499405,2.976321997,35.75131605,74.6444
173,1,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,100,74.6444,16.72066437,19.03065168,35.75131605,74.6444
174,0,40.542787,-105.1503896,CO,HORSETOOTH RESERVOIR,0,7.355,0,FALSE,Null,0.20976177,1,100,405.6177091,3431.56991,23.39512673,3454.965037,405.6177091
174,1,40.542787,-105.1503896,CO,HORSETOOTH RESERVOIR,0,7.355,0,FALSE,Null,0.20976177,1,100,405.6177091,3409.818088,45.14694954,3454.965037,405.6177091
175,0,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,FALSE,Null,2.81E-04,1,100,1510.23685,1414.842751,17.78033605,1432.623087,1510.23685
175,1,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,TRUE,Null,2.81E-04,1,100,1510.23685,1293.362338,139.2607493,1432.623087,1510.23685
176,0,40.36002,-100.667879,NE,HUGH BUTLER LAKE,0,6.056,0,FALSE,Null,0.957862203,1,100,41.2137,169.0671521,12.83553748,181.9026896,41.2137
176,1,40.36002,-100.667879,NE,HUGH BUTLER LAKE,0,6.056,0,FALSE,Null,0.957862203,1,100,41.2137,160.0165054,21.88618424,181.9026896,41.2137
177,0,48.341,-113.983,MT,HUNGRY HORSE RESERVOIR,0,95.488,0,TRUE,Null,0.698731422,1,100,2658.0936,772.3314289,146.9621063,919.2935352,2658.0936
